CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
201241,2,¤,¦§¥§,0.0,0.0,0.0,2652658,2284248.434225342,,368409.56577465823
201244,2,¦,§¥§,0.0,0.0,0.0,2635535,2411901.5467009516,,223633.45329904836
201250,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,1207324,2325398.4624155546,,1118074.4624155546
201256,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,702350,1594719.0132060344,,892369.0132060344
201271,2,§¥§,§¥§,1.0,1.0,1.0,2564089,2339615.8321774453,,224473.1678225547
201274,2,¦§§,¦§¥§,0.75,0.75,0.6666666666666666,1541424,2330649.0135706244,,789225.0135706244
201289,2,¤,¦§¥§¥§,0.0,0.0,0.0,1223,2917442.8366611884,,2916219.8366611884
201295,2,¦,§¥§,0.0,0.0,0.0,6606,2335097.5190337365,,2328491.5190337365
201304,2,¦§¥§¥,¦§¥§,0.8,0.8,1.0,920143,2339091.907335934,,1418948.9073359342
201307,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,1551594,773004.113630071,,778589.886369929
201310,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,875348,2338418.941382577,,1463070.9413825772
201313,2,§¥§¥§¥§,§¥§,0.4285714285714286,0.4285714285714286,1.0,172731,2340610.1631827313,,2167879.1631827313
201316,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1197900,2328155.963728986,,1130255.9637289862
201319,2,§¥§§,§¥§,0.75,0.75,1.0,952325,1375688.3649822609,,423363.36498226086
201322,2,§¥§¥§,§¥§,0.6,0.6,1.0,258382,773685.6484476584,,515303.6484476584
201328,2,¦,§¥§,0.0,0.0,0.0,2048617,1378841.3969077412,,669775.6030922588
201337,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1958230,2338690.8926507784,,380460.8926507784
201373,2,¦,§¥§,0.0,0.0,0.0,2041986,1385774.8566759997,,656211.1433240003
201376,2,§¥§¥¥,§¥§,0.6,0.6,1.0,3783054,2473934.859997574,,1309119.1400024262
201379,2,¦,§¥§,0.0,0.0,0.0,2042157,1386366.4510624607,,655790.5489375393
201385,2,§¥§¥§¥§,§¥§,0.4285714285714286,0.4285714285714286,1.0,1875614,2350519.4915683027,,474905.49156830274
201388,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1809601,2281746.8889668807,,472145.88896688074
201394,2,¦§¥§,¦§¥§,1.0,1.0,1.0,59735,2276845.4088580846,,2217110.4088580846
201397,2,§¥§§,§¥§,0.75,0.75,1.0,2653303,1384661.622478489,,1268641.377521511
201424,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,321234,2399471.8868421973,,2078237.8868421973
201427,2,¦,§¥§,0.0,0.0,0.0,2988097,2396459.980030179,,591637.019969821
201430,2,¦,§¥§,0.0,0.0,0.0,1286808,2397637.4725485938,,1110829.4725485938
201433,2,¦,§¥§,0.0,0.0,0.0,2639595,2399390.77642164,,240204.22357835993
201436,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,319264,2275449.785699658,,1956185.785699658
201439,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,2505580,2488788.912693423,,16791.08730657678
201442,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,94171,1034292.8176364454,,940121.8176364454
201445,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1193705,2324285.4077561516,,1130580.4077561516
201451,2,¦,§¥§,0.0,0.0,0.0,182719,1901615.8398328486,,1718896.8398328486
201454,2,¦§¥§§,¦§¥§,0.8,0.8,1.0,789084,2332708.2667008084,,1543624.2667008084
201457,2,¦§¥,¦§¥§,0.75,0.75,1.0,1833061,2333173.0990224225,,500112.09902242245
201478,2,¤,¦§¥§,0.0,0.0,0.0,11214,2332787.5082928813,,2321573.5082928813
201484,2,¦§¥§,¦§¥§,1.0,1.0,1.0,1113374,2332798.721263788,,1219424.7212637882
201487,2,¤,¦§¥§,0.0,0.0,0.0,2588665,2329653.3931552917,,259011.60684470832
201508,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,1246285,2444773.1053891997,,1198488.1053891997
201523,2,¤,¦§¥§,0.0,0.0,0.0,2586945,2488999.78836172,,97945.21163828019
201526,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,2671570,2394477.87932136,,277092.12067863997
201532,2,¦§¥§§,¦§¥§,0.8,0.8,1.0,1828007,2409750.4190245722,,581743.4190245722
201538,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,858919,2461461.368358076,,1602542.368358076
201541,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,2676002,2470426.2120457124,,205575.7879542876
201544,2,¦§§,¦§¥§,0.75,0.75,0.6666666666666666,1121787,2367897.033975865,,1246110.0339758652
201556,2,¦§¥§,¦§¥§,1.0,1.0,1.0,1124837,2357874.2864711774,,1233037.2864711774
201559,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,1160065,2450097.087630312,,1290032.087630312
201562,2,¤,¦§¥§,0.0,0.0,0.0,2583572,2372695.181742867,,210876.818257133
201568,2,§¥§,§¥§,1.0,1.0,1.0,1815483,1449355.9598381328,,366127.04016186716
201602,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,450843,1687679.2916249456,,1236836.2916249456
201605,2,§¥§¥¥,§¥§,0.6,0.6,1.0,1989862,1025319.3316371711,,964542.6683628289
201611,2,¦§¥§¥§¥§§,¦§¥§,0.4444444444444444,0.4444444444444444,1.0,4315644,2468390.5355333965,,1847253.4644666035
201635,2,¦§¥,¦§¥§,0.75,0.75,1.0,1125625,2360769.819946125,,1235144.8199461251
201644,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,685901,1003120.9788569232,,317219.9788569232
201662,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,2385323,2501139.0126880044,,115816.01268800441
201668,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1207006,977528.0909138921,,229477.90908610786
201674,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,1726827,2381336.930284082,,654509.930284082
201677,2,¦,§¥§,0.0,0.0,0.0,2039430,1499552.7255755547,,539877.2744244453
201680,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,1707906,2632882.337850376,,924976.337850376
201686,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,499060,1866106.20531607,,1367046.20531607
201692,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,691384,777018.8060600831,,85634.8060600831
201695,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,762852,2437023.277684484,,1674171.2776844841
201704,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,708524,1342082.9769221512,,633558.9769221512
201710,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,1191979,2189462.081874011,,997483.0818740111
201716,2,§¥§§,§¥§,0.75,0.75,1.0,1713153,2422009.281017158,,708856.2810171582
201719,2,§£§,§¥§,0.6666666666666667,0.6666666666666667,0.33333333333333326,582722,2436753.374782875,,1854031.3747828752
201722,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,841773,2502729.932503475,,1660956.9325034749
201725,2,¦§§,¦§¥§,0.75,0.75,0.6666666666666666,2569827,2273867.206245372,,295959.7937546279
201740,2,§¥§,¦,0.0,0.0,0.0,524398,1876273.5054799123,,1351875.5054799123
201743,2,¦,§¥§,0.0,0.0,0.0,3676113,2454316.943152467,,1221796.0568475332
201749,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1707612,2202495.4467806714,,494883.44678067137
201752,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,585151,1510981.068764469,,925830.0687644689
201755,2,¦,§¥§,0.0,0.0,0.0,1408913,1366423.9619619558,,42489.03803804424
201758,2,§¥§§,§¥§,0.75,0.75,1.0,1440642,2431539.5554924724,,990897.5554924724
201761,2,§¥§¥§¥,§¥§,0.5,0.5,1.0,1780834,2445242.3037511595,,664408.3037511595
201770,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,2858202,2433171.9812541096,,425030.01874589035
201779,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,2306815,2320835.3953180946,,14020.395318094641
201782,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,661309,1599241.5536560966,,937932.5536560966
201794,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1289536,1754212.3521927774,,464676.35219277744
201797,2,¤,¦§¥§,0.0,0.0,0.0,2636429,2326551.390856509,,309877.6091434909
201800,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,729662,2390085.9936487526,,1660423.9936487526
201821,2,¦,§¥§,0.0,0.0,0.0,610636,2500764.4798737317,,1890128.4798737317
201833,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,2600475,2596887.2894161846,,3587.710583815351
201836,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1905604,2597003.0506915245,,691399.0506915245
201842,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,3368332,2596978.723277934,,771353.2767220661
201845,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,1090784,1724450.2955997197,,633666.2955997197
201848,2,¦,§¥§,0.0,0.0,0.0,1977475,2170736.028739642,,193261.0287396419
201854,2,§¥¥,§¥§,0.6666666666666667,0.6666666666666667,1.0,4223226,1770623.6613089067,,2452602.338691093
201879,2,¦§§,¦§¥§,0.75,0.75,0.6666666666666666,1315733,2596912.53084196,,1281179.53084196
201882,2,¤,¦§¥§¥§,0.0,0.0,0.0,2671083,2967390.550399962,,296307.5503999619
201885,2,¦,§¥§,0.0,0.0,0.0,2077587,2273481.7705714693,,195894.77057146933
201888,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1019143,2590935.1441404056,,1571792.1441404056
201891,2,¦¦,¦§¥§¥§,0.16666666666666663,0.16666666666666663,0.33333333333333326,3446497,2950424.1339373463,,496072.8660626537
201894,2,¦,§¥§,0.0,0.0,0.0,626215,2510516.116674996,,1884301.116674996
201895,2,§¥§,§¥§,1.0,1.0,1.0,1382936,2509252.5764380624,,1126316.5764380624
201900,2,¦¦,¦§¥§¥§,0.16666666666666663,0.16666666666666663,0.33333333333333326,1291830,2999430.651789885,,1707600.651789885
201903,2,¤,¦§¥§,0.0,0.0,0.0,65165,2267983.04062582,,2202818.04062582
201909,2,§¥§¥§§,§¥§,0.5,0.5,1.0,2930673,2511872.6168475943,,418800.38315240573
201912,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,432,2511624.1034632684,,2511192.1034632684
201915,2,¦,§¥§,0.0,0.0,0.0,2044246,1789600.9372208626,,254645.0627791374
201918,2,§¥§,§¥§,1.0,1.0,1.0,186479,803283.3215814865,,616804.3215814865
201927,2,¦,§¥§,0.0,0.0,0.0,2667663,2519368.8959401455,,148294.10405985452
201930,2,¦,§¥§,0.0,0.0,0.0,624791,2542449.1807094477,,1917658.1807094477
201936,2,¦,§¥§,0.0,0.0,0.0,2667133,2520247.7186556077,,146885.28134439234
201951,2,¦§¥§§,¦§¥§,0.8,0.8,1.0,1994808,2506844.4644430047,,512036.4644430047
201987,2,¤,¦§¥§,0.0,0.0,0.0,5360,2618569.7231223597,,2613209.7231223597
202002,2,¦,§¥§,0.0,0.0,0.0,620125,2522826.179671564,,1902701.1796715641
202005,2,§¥¥,§¥§,0.6666666666666667,0.6666666666666667,1.0,697375,2595676.8434941866,,1898301.8434941866
202020,2,§¥¥,§¥§,0.6666666666666667,0.6666666666666667,1.0,1151187,777105.2454981093,,374081.75450189074
202026,2,¦,§¥§,0.0,0.0,0.0,2522234,2719684.8019303344,,197450.80193033442
202029,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,597342,883379.1722922435,,286037.17229224346
202035,2,§¥§¥§¥§,§¥§,0.4285714285714286,0.4285714285714286,1.0,1715438,2651563.8328907476,,936125.8328907476
202038,2,¦§¥§¥¥,¦§¥§,0.6666666666666667,0.6666666666666667,1.0,4424755,2322229.8922829363,,2102525.1077170637
202044,2,§¥§§,§¥§,0.75,0.75,1.0,1896464,2708748.001436963,,812284.0014369632
202050,2,¦,§¥§,0.0,0.0,0.0,1264296,1887490.026345053,,623194.026345053
202056,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,2651231,2351307.8025950226,,299923.1974049774
202059,2,¦,§¥§,0.0,0.0,0.0,871189,1320505.4505966245,,449316.4505966245
202062,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,672337,2284367.3619000353,,1612030.3619000353
202065,2,¤,¦§¥§,0.0,0.0,0.0,56,2283361.2629878726,,2283305.2629878726
202068,2,¦,§¥§,0.0,0.0,0.0,2045936,2173049.744494174,,127113.74449417414
202071,2,¦,§¥§,0.0,0.0,0.0,3034817,783774.8250521893,,2251042.174947811
202074,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1797437,2283818.9709109413,,486381.97091094125
202080,2,¤,¦§¥§,0.0,0.0,0.0,2642538,2280698.002859328,,361839.99714067206
202086,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1783462,2361599.081983043,,578137.0819830429
202089,2,§¥§§,§¥§,0.75,0.75,1.0,596705,2456784.873980676,,1860079.8739806758
202095,2,§¥§§,§¥§,0.75,0.75,1.0,1187864,2626547.964104163,,1438683.964104163
202101,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,678501,2282009.7409173516,,1603508.7409173516
202107,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1087046,2566467.3643924613,,1479421.3643924613
202110,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1714891,2281250.1315053916,,566359.1315053916
202113,2,§¥§¥§¥,§¥§,0.5,0.5,1.0,1200084,2515638.3960129498,,1315554.3960129498
202116,2,¤,¦§¥§,0.0,0.0,0.0,479879,2280759.3804096864,,1800880.3804096864
202119,2,¦§§,¦§¥§,0.75,0.75,0.6666666666666666,400432,2280518.146479545,,1880086.1464795452
202122,2,¦,§¥§,0.0,0.0,0.0,428545,1892113.3937642253,,1463568.3937642253
202128,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,703124,2399005.210174568,,1695881.210174568
202137,2,¦§§,¦§¥§¥§,0.5,0.5,0.6666666666666666,1022826,3011473.309096705,,1988647.3090967052
202143,2,¦,§¥§,0.0,0.0,0.0,707163,2213029.9513396635,,1505866.9513396635
202149,2,¤,¦§¥§¥§,0.0,0.0,0.0,2578193,2929829.497143152,,351636.49714315217
202152,2,¤,¦§¥§,0.0,0.0,0.0,20458,2501551.395399706,,2481093.395399706
202179,2,¤,¦§¥§,0.0,0.0,0.0,1889,2486739.1587613,,2484850.1587613
202182,2,¦§¥§¥¥,¦§¥§,0.6666666666666667,0.6666666666666667,1.0,3712004,2389984.9871415347,,1322019.0128584653
202185,2,¦§¥§¥§,¦§¥§,0.6666666666666667,0.6666666666666667,1.0,1536182,2390326.1829935396,,854144.1829935396
202205,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,928591,2754771.6976509276,,1826180.6976509276
202211,2,§¥§,§¥§,1.0,1.0,1.0,2149635,2566219.0958328284,,416584.09583282843
202223,2,¦,§¥§,0.0,0.0,0.0,1928603,2553993.309656171,,625390.3096561711
202247,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1183641,2710618.266226342,,1526977.266226342
202253,2,¦,§¥§,0.0,0.0,0.0,160073,2109298.5126533653,,1949225.5126533653
202256,2,¦§¥§§,¦§¥§,0.8,0.8,1.0,3639616,2644674.7680000253,,994941.2319999747
202259,2,¦,§¥§,0.0,0.0,0.0,2654423,2528313.459982437,,126109.54001756292
202271,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,2693042,1453646.1126902688,,1239395.8873097312
202292,2,¦§,¦§¥§¥§,0.33333333333333337,0.33333333333333337,0.6666666666666666,688986,2871300.824834261,,2182314.824834261
202298,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,496748,1634425.122486854,,1137677.122486854
202307,2,¦§¥¥,¦§¥§,0.75,0.75,1.0,4731260,2371807.994183752,,2359452.005816248
202310,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,679753,2791977.763264733,,2112224.763264733
202325,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,970468,1526658.483222152,,556190.4832221521
202340,2,¦,§¥§,0.0,0.0,0.0,1554284,2746485.565136094,,1192201.565136094
202343,2,¦,§¥§,0.0,0.0,0.0,2421943,2776791.287601685,,354848.28760168515
202358,2,¦,§¥§,0.0,0.0,0.0,4282306,2752958.9585034153,,1529347.0414965847
202361,2,¦,§¥§,0.0,0.0,0.0,1752345,1575933.8349084763,,176411.16509152367
202379,2,¦,§¥§,0.0,0.0,0.0,2635934,2742925.2510133353,,106991.2510133353
202382,2,¦§,¦§¥§,0.5,0.5,0.6666666666666666,1536547,2368924.236776504,,832377.2367765042
202388,2,¤,¦§¥§,0.0,0.0,0.0,2636464,2367664.8503985163,,268799.1496014837
202397,2,§¥§,§¥§,1.0,1.0,1.0,2673071,1241208.7648072792,,1431862.2351927208
202418,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,1450812,2521400.6960615003,,1070588.6960615003
202424,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,680463,2477004.9289956586,,1796541.9289956586
202439,2,£¢,£¢¤¤,0.5,0.5,0.6666666666666666,83933,44704.303303895176,,39228.696696104824
202442,2,¤,¦§¥§,0.0,0.0,0.0,2572519,2476258.2544882745,,96260.74551172554
202457,2,¦,§¥§,0.0,0.0,0.0,2052426,2262616.5486573023,,210190.54865730228
202479,2,¦,§¥§,0.0,0.0,0.0,2060808,2064155.2794803006,,3347.279480300611
202485,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,524456,966974.8980700548,,442518.8980700548
202494,2,¦,§¥§,0.0,0.0,0.0,9528,1360139.02648194,,1350611.02648194
202518,2,§£§¥§,§¥§,0.6,0.6,0.6666666666666666,278755,2590703.9643442943,,2311948.9643442943
202521,2,¦,§¥§,0.0,0.0,0.0,3100877,1898462.0571116454,,1202414.9428883546
202524,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1638093,2592456.150184579,,954363.1501845792
202527,2,¤,¦§¥§,0.0,0.0,0.0,4725,2447388.4614862856,,2442663.4614862856
202536,2,§¥§§,§¥§,0.75,0.75,1.0,3444468,2595657.583951726,,848810.4160482739
202539,2,§¥§,§¥§,1.0,1.0,1.0,1714079,1917000.1664905627,,202921.16649056273
202542,2,¦,§¥§,0.0,0.0,0.0,2667449,2596412.182618317,,71036.8173816828
202545,2,¦§¥,¦§¥§,0.75,0.75,1.0,1462086,2476183.044342802,,1014097.0443428019
202563,2,¦§¥§§,¦§¥§,0.8,0.8,1.0,1117833,2538769.196277095,,1420936.196277095
202569,2,¦,§¥§,0.0,0.0,0.0,2162079,1969947.4805201548,,192131.51947984518
202572,2,¤,¦§¥§,0.0,0.0,0.0,51979,2480880.7486993773,,2428901.7486993773
202575,2,§§,§¥§,0.6666666666666667,0.6666666666666667,0.5,458938,1092933.7094234615,,633995.7094234615
202578,2,¤,¦§¥§,0.0,0.0,0.0,63090,2531769.2992481706,,2468679.2992481706
202593,2,¦§¥§,¦§¥§,1.0,1.0,1.0,1115110,2482001.947860211,,1366891.9478602111
202596,2,¦,§¥§,0.0,0.0,0.0,2220779,2253667.300302565,,32888.3003025651
202599,2,¦§¥§,¦§¥§,1.0,1.0,1.0,2047416,2411999.8601365536,,364583.86013655365
202602,2,§,§¥§,0.33333333333333337,0.33333333333333337,0.5,1529763,2230076.547889006,,700313.5478890059
202605,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,691303,2512415.7849099194,,1821112.7849099194
202611,2,¤,¦§¥§,0.0,0.0,0.0,339720,2448032.6605382976,,2108312.6605382976
202614,2,¤,¦§¥§,0.0,0.0,0.0,255445,2446133.9144763816,,2190688.9144763816
202617,2,¦,¦§¥§,0.25,0.25,0.33333333333333326,669043,2548655.4784982977,,1879612.4784982977
202632,2,§¥§,§¥§,1.0,1.0,1.0,3036304,966762.814599943,,2069541.1854000571
202638,2,§¥,§¥§,0.6666666666666667,0.6666666666666667,1.0,1104772,2541323.925619545,,1436551.925619545
202641,2,¦¦,¦§¥§,0.25,0.25,0.33333333333333326,2651090,2394516.7656433196,,256573.23435668042
202647,2,¦§¥§§,¦§¥§,0.8,0.8,1.0,2062300,2444308.5668572164,,382008.5668572164
202650,2,§¥¥,§¥§,0.6666666666666667,0.6666666666666667,1.0,1550777,2533186.458818696,,982409.458818696
202656,2,¦,§¥§,0.0,0.0,0.0,675471,2530664.487020075,,1855193.4870200749
202668,2,¤,¦§¥§,0.0,0.0,0.0,305370,2451282.1289100726,,2145912.1289100726
