CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
5736755,2,º»¼½ňŔÂÄÅÌƖÈÏÎÖƒƓƕƗƘƙƚƛØÙÝƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤħĩīĪĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.38888888888888884,0.40740740740740744,0.42622950819672134,6183066,25421791.819954216,,19238725.819954216
5746246,2,º»¼½ňŔÂÅÄÈÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤħĩĬĪīįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5121951219512195,0.5365853658536586,0.5,2976571,25461530.46172119,,22484959.46172119
5768313,2,º»¼½ňŔÂÅÄÈÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĠĤĩħĘ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5555555555555556,0.5833333333333333,0.5333333333333333,1513950,22700565.871516198,,21186615.871516198
5771438,2,º»½¼ňŔÂÅÄÌÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĘĠĤĩħĬīĪįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5238095238095238,0.5476190476190477,0.5,3503134,22454558.126982328,,18951424.126982328
5772892,2,º»¼½ňŔÂÅÄÌÈūŮŰűųŸŴŻŽžÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĘĠĤħĬĪīįĩĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.46153846153846156,0.46153846153846156,0.41666666666666674,4967246,22526762.966728013,,17559516.966728013
5781959,2,º»¼½ňŔÂÄÅÎÏÖƒàáãèéïƷõôöýǞĐĒēÈīĖĚĘĠĤħĩĬĪįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5121951219512195,0.5121951219512195,0.5,2031705,25507637.026617184,,23475932.026617184
5790328,2,º»¼½ňŔÂÅÄÌǦÎÏÖƒƓƕƖƗƘƙƚƛØÙÝƒàáãèéïƷôõöýǞǢǡǣǤǥǧǫǯǰǹǺǻĐĒēĖĚěĜĝĞĘĠĤĩħĪĬīįİĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.3098591549295775,0.323943661971831,0.33766233766233766,6018722,22326822.5346041,,16308100.534604099
5792647,2,º»½¼ňŔÂÄÅÌŁŞšŢŤťũńŃ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.1515151515151515,0.18181818181818177,0.2093023255813954,7267345,22689756.72555883,,15422411.725558829
5802698,2,º»¼½ÅÄÌňōŎŊŋŐŁőŃŅń,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.21212121212121215,0.21212121212121215,0.18604651162790697,25972342,22548959.994828437,,3423382.0051715635
5805078,2,º»¼½ňŔÂÅÄŞšŢťŤũŁŃń,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.19999999999999996,0.19999999999999996,0.18181818181818188,1726203,25471420.079295106,,23745217.079295106
5805196,2,º»½¼ňŔÂÄÅÌ¿ŞšŢ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.1428571428571429,0.17142857142857137,0.23076923076923084,6658995,24642611.524260543,,17983616.524260543
5805909,2,º»¼½ňŔÂÅÄÌÈÎÏÖƒáàãèéïƷõôöýǞĐĒēĖĚĘĠĤħĩīĪĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5714285714285714,0.5714285714285714,0.52,2982445,25467395.39631193,,22484950.39631193
5808114,2,º»¼½ňŔÂÅÄÌÈÏÎÖ×ƒàáãéèïƷõôöÿĀāąćĉĊčĎƼǂǇǊǉƿǌǞĒēĖĠĤħīĪĬįĩĕĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.375,0.375,0.3484848484848485,9030966,22697663.74135713,,13666697.741357129
5810626,2,º»¼½ŔňÂÅÄÌÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĘĠĤħĩĪĬīįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5714285714285714,0.5714285714285714,0.5,3574569,22527269.933691878,,18952700.933691878
5817005,2,º»¼½ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚěĜĝĞĠĤħĪĬīįĘĩĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.4565217391304348,0.4782608695652174,0.4814814814814814,3252369,25132258.458316043,,21879889.458316043
5818846,2,º»¼½ňŔÂÅÄÌÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĠĤħīĪĬįĘĩĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5714285714285714,0.5714285714285714,0.52,3841208,25118288.472930953,,21277080.472930953
5829130,2,º»¼½ňŔÂÄÅÌÈÎÏÖƒàáãéèïƷôõöýǞĐĒēĖĚĠĤħĪīĬįĩĘĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5,0.5238095238095238,0.5,3145270,22478763.117680173,,19333493.117680173
5831246,2,º»½¼ňŔÂÅÄÌÈÎÏÖŞšŢŤťũŁŃńŅ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.17142857142857137,0.19999999999999996,0.20833333333333337,4826398,25403648.295444712,,20577250.295444712
5838789,2,º»½¼ňŔÂÄÅÌÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚěĞĘĠĤĩħĪĬīįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.4418604651162791,0.4883720930232558,0.4901960784313726,4807501,22548479.931475177,,17740978.931475177
5841335,2,º»¼½ňŔÂÅÄÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĘĠĤĩħĬĪīįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5365853658536586,0.5365853658536586,0.5,2379674,25470042.46737498,,23090368.46737498
5843747,2,º»¼½ňŔÂÅÄÌÈÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤħĩĪīĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5476190476190477,0.5714285714285714,0.5,2977774,23068885.20944088,,20091111.20944088
5844473,2,º»½¼ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĠĤħĪīĬįĕĩĮ¶¢·,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5,0.5227272727272727,0.48076923076923084,5786107,23299429.844461486,,17513322.844461486
5846992,2,º»¼ňŔÂÄ½ÅÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĠĤħĪĬīįĩĘĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.475,0.5,0.5102040816326531,1758759,25837969.287004318,,24079210.287004318
5857296,2,º»½¼ňŔÂÄÅÌÈÎÏÖƒƓƕƖƗƘƙƚƛØÙÝƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤħĩĪĬīįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.35185185185185186,0.38888888888888884,0.42622950819672134,4454173,25121827.17087791,,20667654.17087791
5874335,2,º»¼½ňŔÂÅÄÌÎÈÏÖƒƓƖƕƗƘƙƚƜØÙÝƒàáãèéïƷõôöýǞĐĒēĖĚěĞĘĠĤħĩīĪĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.4285714285714286,0.4285714285714286,0.4126984126984127,7822292,25244458.738665283,,17422166.738665283
5875084,2,º»¼½ňŔÂÄÅÌĘĩĮŁ¶ÈÖƒáãïƷöýǞĐēĚĤį¢ŅĠĬńàĒéõÎÏŃèħĖ·ôĪī,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.2857142857142857,0.2857142857142857,0.4385964912280702,33618767,22703038.436753612,,10915728.563246388
5878428,2,º»½¼ňŔÂÅÄÌÈ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.18181818181818177,0.21212121212121215,0.2571428571428571,4992,22524045.662666872,,22519053.662666872
5888724,2,º»¼ňŔÂÄÌÅ½ÈÎÏÖƒƓƖčƕƗƘƙƚƜØÙÝƒàáãèéïƷõôöýÿĀāąćĉĎƼǀǂǇǊǉĘǌǞĐēĚĤįĠĒĪĖĬħīĩĮ¶Ł¢Ņ·ńŃ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.26315789473684215,0.26315789473684215,0.3012048192771084,28367425,22775640.797369376,,5591784.202630624
5902127,2,º»½¼ňŔÂÅÄÌÈÏÎÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤĩħĪīĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.47619047619047616,0.5238095238095238,0.5,2997014,22628890.95674468,,19631876.95674468
5906692,2,º»¼ňŔÂÄÌÅ½ÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĠĤħĪīĬįĩĘĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5238095238095238,0.5238095238095238,0.52,3578006,25234975.10432212,,21656969.10432212
5910758,2,º»½¼ňŔÂÅÄÌÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚěĞĘĠĤħĩĪīĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5116279069767442,0.5348837209302326,0.5098039215686274,5067843,24908059.970124707,,19840216.970124707
5912784,2,º»½¼ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĠĤħĪīĬį¶ĕĩĮ¢Ł·ŃńŅ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.45833333333333337,0.47916666666666663,0.4385964912280702,5800634,24905841.96503885,,19105207.96503885
5913868,2,º»¼½ňŔÂÄÅÌƖÈÎÏÖ×ƒƓƕƗƘƙƚƜØÙÝƒàáãèéïƷõôöÿąćĉƼǂǇĎāǊĀčǉƿǌǐǑǎǍǓȂǞēĚĤįĪĒħǒĠĖĬĘīĩĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.2533333333333333,0.2533333333333333,0.2857142857142857,29856688,25127272.26996403,,4729415.730035972
5927193,2,º»½¼ňŔÂÅÄÈÊÌÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚěĞĘĠĤħĩĪĬīįİĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.4565217391304348,0.5,0.49056603773584906,3590031,22360501.22671129,,18770470.22671129
5951292,2,º»½¼ňŔÂÄÅÌÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤħĬĪīįĩĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.46341463414634143,0.5121951219512195,0.5102040816326531,3601241,22371626.71658775,,18770385.71658775
5952610,2,º»½¼ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĘĠĤĩħīĪĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5,0.5238095238095238,0.5,4203866,22549748.74724234,,18345882.74724234
5954716,2,º»¼½ňŔÂÅÄÌÎÏÖƒàáãèéïƷõôöýǞĐĒēĖĚĘĠĤħĬĪīįĩĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5853658536585367,0.5853658536585367,0.5306122448979592,3592460,25469492.09224291,,21877032.09224291
5956048,2,º»¼½ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĠĤħĪĬīįĘĩĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5,0.5238095238095238,0.5,4794700,23067813.93629036,,18273113.93629036
5959967,2,º»¼½ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤħĩĬīĪįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.5238095238095238,0.5476190476190477,0.5,3515699,23226456.31512132,,19710757.31512132
5961714,2,º»½¼ňŔÂÄÅÌÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĠĤħĬĪīįĩĕĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.475,0.525,0.5208333333333334,4116623,23068326.48355413,,18951703.48355413
5962738,2,º»½¼ňŔÂÄÅÌūŮŰŶÈÎÏÖƒàáãèéïƷõôűŴŸŻžſöýǞĐĒēĖĚĠĤħĪīĬįĩĘĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.40384615384615385,0.42307692307692313,0.41666666666666674,5928479,23066513.476940215,,17138034.476940215
5965990,2,º»½¼ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷôõöýǞĐĒēīĖĚĘĠĤħĩĪĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.4285714285714286,0.47619047619047616,0.52,5069022,25131825.21696152,,20062803.21696152
5968613,2,º»½¼ňŔÂÄÅ¿ÌÈÊÀÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤĩħĪĬīįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.4222222222222223,0.4666666666666667,0.4716981132075472,2034302,22165677.319050003,,20131375.319050003
5970052,2,º»½¼ňŔÂÄÅ¿ÌÈÀÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤħĩĪĬīįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.4545454545454546,0.5,0.48076923076923084,5046875,22337514.73060557,,17290639.73060557
5978097,2,º»½¼ňŔÂÄÅÌÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚěĞĠĤħĬīĪįĩĘĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.4418604651162791,0.4883720930232558,0.4901960784313726,4805456,22370848.06123415,,17565392.06123415
5984121,2,º»¼½ňŔÂÅÄÌÈÖƒáãïƷöýǞǡǢĐēõôÎÏèéĒàūŮűŴŰŻŸųĚĤįħĬĠĖĪĘĩīĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.2692307692307693,0.2692307692307693,0.41666666666666674,22320562,22915430.48091863,,594868.480918631
5990611,2,º»¼½ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĚĘĠĤĩħīĪĬįĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.47619047619047616,0.5,0.52,3248682,24902411.879423227,,21653729.879423227
6008161,2,º»¼½ňŔÂÄÅÌÈÎÏÖƒàáãèéïƷõôöýǞĐĒēĠĖĤħĪīĬįĕĩĮ¶Ł¢·ŃńŅ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.5,0.5,0.4385964912280702,7627259,24643553.386973724,,17016294.386973724
6009005,2,Å¹º»¼ňŔÂÄÉÎÏÖƒàáãèéïƷôõöýǞĐĒēĖĠĤħĪĬīįĕĩĮ,º»¼¾ÁÅÄÊÊÐÑÒÖãääìêëïƷõôöýďĐĒēħİĲ,0.275,0.30000000000000004,0.320754716981132,2422800,18891784.560372923,,16468984.560372923
6009653,2,º»¼½ňŔÂÄÅÌÎÏÖƒƓƕƗƖƘƙƚƜØÙÝƒàáãèéïƷôõöýǞĐĒēĖĚěĜĝĞĠĤħīĬĪįĩĘĮ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.38596491228070173,0.4035087719298246,0.40625,4799073,25467778.91391177,,20668705.91391177
6038724,2,º»½¼ňŔÂÃÄÅÌÍÖƒƓƕƖƗƘƙƚƜÝƒàáãèéïƷõôöýǞȈȉȊĐĒđēĖĚęěĞğėĘĨĠĤĦĩīħĪĬį,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.3114754098360656,0.3278688524590164,0.38235294117647056,7946879,25123811.210401386,,17176932.210401386
6105087,2,º»¼½ňŔÂÃÌÉÍÎÏÖŲūŮŰůűųŴŸœŽſŻžżƒàáãèéïƷõôöýǞȈĐĒđēĖĚęėěĞĘğĠĤĦħĪĬįĨīĩ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.3384615384615385,0.3384615384615385,0.30666666666666664,6354051,22524814.7724251,,16170763.7724251
6105253,2,º»¼ňŔÂ½¿ÃÌÉÀÍÖƒàáãèéïƷôõöýǞȈĐĒđēėĖĚğĘĠĤĦħĪĬįĩīĨ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.4042553191489362,0.42553191489361697,0.42105263157894735,4198039,25246727.78051757,,21048688.78051757
6105523,2,º»½¼ňŔÂÃÌÉÍÖƒƓƖƕƗƘƙƚƜÝƒàáãèéïƷôõöýǞȈĐĒđēĨėĖĚğĘĠĤĦīħĩĪĬį,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.34545454545454546,0.38181818181818183,0.359375,9746803,22518882.769194562,,12772079.769194562
6168136,2,º»½¼ňŔÂÃÌÉÍÖƒàáãèéïƷôõöýǞȈĐĒđēėĨĖĚĘğĠĤĦħĪĬįīĩ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.4,0.4444444444444444,0.4181818181818182,3589068,22359498.59781467,,18770430.59781467
6171838,2,º»¼ňŔÂÃÍÖƒàáãèéïƷôõöýǞȈĐĒđēĖĚęěĜĝĞğĠĤĦħĪĬįĘĨĩīė¢Ë·ŀ¶,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.3076923076923077,0.32692307692307687,0.34375,16761645,24633104.518308364,,7871459.518308364
6173903,2,º»¼½ňŔÂÃÌÉÍÎÏÖƒƓƕƗƖƘƙƚƜØÙÝƤƒƠƢơƣƥƭƦƩƫƮƯ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.20512820512820518,0.20512820512820518,0.12698412698412698,2233105,22365864.649901964,,20132759.649901964
6189414,2,º»½¼ňŔÂÃÌÍÖƒàáãèéïƷôõöýǞȈĐĒđēĖĠĤĦħĬĪįİĕĔīĩĨ¢¶ŀŁ·ńŃłŅ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.34615384615384615,0.3846153846153846,0.39344262295081966,7962037,22578131.09792877,,14616094.09792877
6196539,2,º»¼ňŔÂÃÌ½ÉÍÖƒàáãèéïƷôõöýǞȈĐĒđēĖĚğĠĤĦħĪĬįĨīėĩĘ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħĩİĥĲ,0.4,0.4222222222222223,0.4181818181818182,1238169,23388414.43594031,,22150245.43594031
6196796,2,º»¼½ňŔÂÃÌÉÍÎÏƄƅŶżŵŽƆūŮŰůűŴŸœžƇƈƉƌƍƎƏÖƒàáãèéïƷôõöýǞȈĐĒđēĖĚęěĞğĘėĠĤĦħĪĬįĩīĨ,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.28767123287671237,0.3013698630136986,0.28915662650602414,5994843,25106515.24810173,,19111672.24810173
6208711,2,º»¼½ňŔÂÃÍÖƒàáãèéïƷôõöýǞȈĐĒđēĖĚğĠĤĦħĪĬįĨīĘĩė,º»¼½ňŔÅÄÌÐÑÖƻàãêëïƷõôöýǞĐĒēĠħİĥĚĩĲĲ,0.39534883720930236,0.41860465116279066,0.42592592592592593,990351,25458377.53975427,,24468026.53975427
