CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3130,2,©§,©§,1.0,1.0,1.0,3034959,114557.18079327038,,2920401.8192067295
3131,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,157019,35844.89085099882,,121174.10914900119
3132,2,§,§,1.0,1.0,1.0,84,22432.40033364881,,22348.40033364881
3133,2,§,§,1.0,1.0,1.0,250346,60176.35604792263,,190169.64395207737
3134,2,§,§,1.0,1.0,1.0,256137,25017.36807513766,,231119.63192486233
3135,2,£§,§,0.5,0.5,0.5,3718976,27569.734220891412,,3691406.2657791087
3136,2,§,§,1.0,1.0,1.0,326315,53958.47888525603,,272356.52111474395
3137,2,¢§,©§,0.5,0.5,0.33333333333333326,175183,72839.38916254637,,102343.61083745363
3138,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1461073,28089.66726228383,,1432983.3327377161
3140,2,§,§,1.0,1.0,1.0,115,32301.650174037677,,32186.650174037677
3141,2,§§,§,0.5,0.5,1.0,1023148,39172.41154119921,,983975.5884588008
3143,2,ª§,§,0.5,0.5,0.5,173162,47594.00787819015,,125567.99212180986
3144,2,§,§,1.0,1.0,1.0,697,32605.35850386284,,31908.35850386284
3146,2,§,§,1.0,1.0,1.0,200693,26554.07981729763,,174138.92018270236
3147,2,§,§,1.0,1.0,1.0,1672493,73099.92840989427,,1599393.0715901058
3149,2,§,§,1.0,1.0,1.0,5,31895.61266757407,,31890.61266757407
3150,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3100500,96253.00020962533,,3004246.9997903747
3151,2,§,§,1.0,1.0,1.0,601,26796.16940847005,,26195.16940847005
3152,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1136474,48626.94683967852,,1087847.0531603214
3153,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,542799,36484.83959338694,,506314.1604066131
3154,2,§,§,1.0,1.0,1.0,278244,30790.87886908864,,247453.12113091137
3155,2,§§,§,0.5,0.5,1.0,18222,26246.877703781935,,8024.8777037819345
3156,2,©§§,§,0.33333333333333337,0.33333333333333337,0.5,1720879,872931.1154196301,,847947.8845803699
3157,2,ª§,§,0.5,0.5,0.5,337115,33800.12070076832,,303314.8792992317
3158,2,§,§,1.0,1.0,1.0,94025,36839.28938893905,,57185.71061106095
3159,2,©§,§,0.5,0.5,0.5,22351,26752.73587437261,,4401.735874372611
3160,2,§,§,1.0,1.0,1.0,100117,26893.72032211997,,73223.27967788003
3161,2,§,§,1.0,1.0,1.0,241821,49413.06932617788,,192407.93067382212
3163,2,§©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,240605,28252.240029150107,,212352.7599708499
3164,2,§,§,1.0,1.0,1.0,346598,15368.217540339627,,331229.7824596604
3166,2,§,§,1.0,1.0,1.0,3675,28441.161244298444,,24766.161244298444
3167,2,§,§,1.0,1.0,1.0,86,34842.21422177108,,34756.21422177108
3168,2,§,§,1.0,1.0,1.0,2569568,42872.85132810469,,2526695.1486718953
3169,2,§,§,1.0,1.0,1.0,2078,28438.389791319016,,26360.389791319016
3170,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1466507,34216.615379869676,,1432290.3846201303
3171,2,§,§,1.0,1.0,1.0,419,25876.334138202074,,25457.334138202074
3173,2,§,§,1.0,1.0,1.0,31,29611.627137494415,,29580.627137494415
3174,2,§,§,1.0,1.0,1.0,3104,23746.535991900997,,20642.535991900997
3175,2,ª§,§,0.5,0.5,0.5,1309199,38141.29805146609,,1271057.701948534
3177,2,§,§,1.0,1.0,1.0,54,31900.8956553691,,31846.8956553691
3179,2,§,§,1.0,1.0,1.0,80292,20393.287936937926,,59898.71206306208
3180,2,§,§,1.0,1.0,1.0,5295,38866.92307418225,,33571.92307418225
3181,2,§,§,1.0,1.0,1.0,535751,71204.44799943671,,464546.5520005633
3182,2,ª§,§,0.5,0.5,0.5,84385,22618.477560516185,,61766.522439483815
3183,2,ª§,§,0.5,0.5,0.5,518772,12987.116308419254,,505784.88369158073
3185,2,£§,§,0.5,0.5,0.5,19018,25774.497597153215,,6756.497597153215
3187,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,250166,118538.08739046799,,131627.912609532
3188,2,§,§,1.0,1.0,1.0,1383795,25256.140687417035,,1358538.859312583
3189,2,§,§,1.0,1.0,1.0,429409,48959.10714153022,,380449.8928584698
3190,2,§,§,1.0,1.0,1.0,14,25327.754186160255,,25313.754186160255
3191,2,©ªª§,©§,0.5,0.5,0.6666666666666666,3647236,98487.27185741643,,3548748.7281425837
3193,2,§,§,1.0,1.0,1.0,20811,25185.293342796267,,4374.293342796267
3194,2,©©§,©§,0.6666666666666667,0.6666666666666667,1.0,21631,118719.96663675911,,97088.96663675911
3195,2,§,§,1.0,1.0,1.0,516141,28015.983485142675,,488125.0165148573
3196,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3018384,84338.29415594562,,2934045.7058440545
3197,2,©§,©§,1.0,1.0,1.0,19,89863.43501053308,,89844.43501053308
3198,2,§,§,1.0,1.0,1.0,1319870,16006.262231062492,,1303863.7377689376
3199,2,§,§,1.0,1.0,1.0,1095620,56054.32597698306,,1039565.6740230169
3200,2,©§,©§,1.0,1.0,1.0,155269,68443.87531523939,,86825.12468476061
3201,2,ª§,§,0.5,0.5,0.5,599574,35825.10684750554,,563748.8931524944
3202,2,§,§,1.0,1.0,1.0,97278,37923.46245174395,,59354.53754825605
3203,2,§,§,1.0,1.0,1.0,169978,45937.29252425139,,124040.70747574861
3204,2,§,§,1.0,1.0,1.0,248472,100368.82548997956,,148103.17451002044
3205,2,§,§,1.0,1.0,1.0,18736,30899.189185799365,,12163.189185799365
3206,2,§,§,1.0,1.0,1.0,278692,28421.996813172434,,250270.00318682755
3207,2,§,,0.0,0.0,0.0,28,0,,28.0
3208,2,§,§,1.0,1.0,1.0,95639,27452.01547111094,,68186.98452888906
3209,2,§,§,1.0,1.0,1.0,7,32768.088430549105,,32761.088430549105
3210,2,§,§,1.0,1.0,1.0,107,20659.468315132173,,20552.468315132173
3211,2,ª§,§,0.5,0.5,0.5,1554486,19264.739892267764,,1535221.2601077321
3213,2,§,§,1.0,1.0,1.0,431902,17738.093934347686,,414163.9060656523
3214,2,£§,§,0.5,0.5,0.5,2594475,47803.19364320441,,2546671.8063567956
3215,2,§,§,1.0,1.0,1.0,2246817,50964.88654488221,,2195852.1134551177
3216,2,§,§,1.0,1.0,1.0,148360,32287.90473439707,,116072.09526560293
3217,2,©§,©§,1.0,1.0,1.0,412478,36922.73823104915,,375555.26176895085
3218,2,§,§,1.0,1.0,1.0,20652,35455.303746462174,,14803.303746462174
3219,2,§,§,1.0,1.0,1.0,1288794,39294.421962987086,,1249499.5780370128
3220,2,§,§,1.0,1.0,1.0,3204860,51368.88399599018,,3153491.1160040097
3221,2,§,§,1.0,1.0,1.0,14023,37623.86747797658,,23600.86747797658
3223,2,£§,§,0.5,0.5,0.5,1316339,73563.41689747667,,1242775.5831025233
3224,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,10936,120561.10903945535,,109625.10903945535
3225,2,§,§,1.0,1.0,1.0,1543808,54432.29156409004,,1489375.70843591
3227,2,§,§,1.0,1.0,1.0,1843,30499.655678039937,,28656.655678039937
3228,2,©§,©§,1.0,1.0,1.0,1958854,75420.1030108307,,1883433.8969891693
3230,2,§,§,1.0,1.0,1.0,82670,27283.75472768274,,55386.24527231726
3232,2,§,§,1.0,1.0,1.0,1157,29118.238994159045,,27961.238994159045
3234,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3275087,39522.95651968543,,3235564.043480315
3235,2,©§,©§,1.0,1.0,1.0,3992,120419.80724976378,,116427.80724976378
3236,2,§,§,1.0,1.0,1.0,11280,27387.168911539953,,16107.168911539953
3237,2,§,§,1.0,1.0,1.0,12000,49123.1336367314,,37123.1336367314
3238,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2408413,35698.37558650953,,2372714.6244134903
3240,2,§,§,1.0,1.0,1.0,155119,28302.38912324786,,126816.61087675214
3241,2,§,§,1.0,1.0,1.0,188561,28199.661002450983,,160361.33899754903
3243,2,§,§,1.0,1.0,1.0,24731,27475.559221067033,,2744.559221067033
3244,2,©§,©§,1.0,1.0,1.0,2336932,91325.43841441773,,2245606.5615855823
3245,2,§,§,1.0,1.0,1.0,368134,35505.54653199107,,332628.4534680089
3246,2,§,§,1.0,1.0,1.0,357834,82552.39040767141,,275281.6095923286
3247,2,§,§,1.0,1.0,1.0,36,29231.3185069456,,29195.3185069456
3248,2,§§,§,0.5,0.5,1.0,3332,17754.02147764276,,14422.02147764276
3249,2,¥¥©§§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2694305,34537.69591441212,,2659767.304085588
3250,2,ªª©§,§,0.25,0.25,0.33333333333333326,2499416,53962.31116702039,,2445453.6888329796
3252,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,98892,57021.487509197446,,41870.512490802554
3255,2,§,§,1.0,1.0,1.0,533832,20054.57074605802,,513777.429253942
3256,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1208000,65122.41434502129,,1142877.5856549786
3257,2,ª§,§,0.5,0.5,0.5,354362,57838.899911395834,,296523.10008860414
3259,2,§,§,1.0,1.0,1.0,428439,30298.811472702022,,398140.188527298
3260,2,§,§,1.0,1.0,1.0,1702,41789.14370015129,,40087.14370015129
3261,2,§,§,1.0,1.0,1.0,84980,22899.385627225973,,62080.61437277403
3263,2,§,§,1.0,1.0,1.0,617370,25522.63085179492,,591847.369148205
3264,2,ª§,§,0.5,0.5,0.5,2328599,34502.609984599505,,2294096.3900154005
3265,2,§,§,1.0,1.0,1.0,331346,41215.38644271676,,290130.61355728324
3266,2,§,§,1.0,1.0,1.0,3135,30509.517456744266,,27374.517456744266
3267,2,§,§,1.0,1.0,1.0,353291,41180.92915218409,,312110.0708478159
3268,2,§,§,1.0,1.0,1.0,27,36526.55343637719,,36499.55343637719
3269,2,§,§,1.0,1.0,1.0,916,42857.80931994917,,41941.80931994917
3270,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,266188,48967.6783963281,,217220.3216036719
3271,2,¦§,§,0.5,0.5,0.5,3384699,40825.72680287858,,3343873.2731971215
3272,2,§,§,1.0,1.0,1.0,257338,17541.934300567147,,239796.06569943286
3274,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3483,54482.7685781968,,50999.7685781968
3275,2,§§,§,0.5,0.5,1.0,5396,27863.212050896116,,22467.212050896116
3277,2,§,§,1.0,1.0,1.0,83936,32102.86718018501,,51833.132819814986
3278,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,202206,25333.455763091213,,176872.54423690878
3279,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1110297,71115.24166776739,,1039181.7583322326
3280,2,§,§,1.0,1.0,1.0,75910,34522.118958407795,,41387.881041592205
3281,2,§,§,1.0,1.0,1.0,417,26552.722802698107,,26135.722802698107
3282,2,§§,§,0.5,0.5,1.0,2107,28602.425353432885,,26495.425353432885
3283,2,§,§,1.0,1.0,1.0,1200700,31164.242244515615,,1169535.7577554844
3284,2,§,§,1.0,1.0,1.0,3717,48749.465008577135,,45032.465008577135
3285,2,§,§,1.0,1.0,1.0,686208,39946.453877689004,,646261.546122311
3286,2,§,§,1.0,1.0,1.0,627525,19520.271181505617,,608004.7288184944
3287,2,ª©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2406603,30453.112192889246,,2376149.887807111
3288,2,ª§§,§,0.33333333333333337,0.33333333333333337,0.5,1550362,26950.29785731613,,1523411.7021426838
3290,2,§,§,1.0,1.0,1.0,2029,57599.97467275281,,55570.97467275281
3292,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,60406,34267.130172779325,,26138.869827220675
3293,2,§,,0.0,0.0,0.0,1,0,,1.0
3295,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,867860,84656.78457576249,,783203.2154242375
3296,2,©§,©§,1.0,1.0,1.0,595797,52332.980911714774,,543464.0190882853
3297,2,§,©§,0.5,0.5,0.5,21,67190.24769883521,,67169.24769883521
3298,2,§,§,1.0,1.0,1.0,72492,32342.32434437261,,40149.67565562739
3299,2,§,§,1.0,1.0,1.0,6406,28175.316341873786,,21769.316341873786
3300,2,§,§,1.0,1.0,1.0,26831,25433.34896251982,,1397.65103748018
3301,2,§,§,1.0,1.0,1.0,524960,45222.00982661223,,479737.99017338775
3302,2,©§,©§,1.0,1.0,1.0,79,117526.97853243697,,117447.97853243697
3303,2,ª§,§,0.5,0.5,0.5,1901109,20460.141306518006,,1880648.858693482
3304,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2324352,39276.92584379635,,2285075.074156204
3305,2,§,§,1.0,1.0,1.0,1754954,24719.671108427086,,1730234.328891573
3306,2,§,§,1.0,1.0,1.0,56,33458.84512935724,,33402.84512935724
3307,2,ª§,§,0.5,0.5,0.5,1191383,49048.03844351457,,1142334.9615564854
3308,2,ª§,§,0.5,0.5,0.5,691126,77496.40183879445,,613629.5981612055
3309,2,§§,§,0.5,0.5,1.0,1292949,41701.50594437762,,1251247.4940556225
3310,2,§,§,1.0,1.0,1.0,630997,59610.9252386433,,571386.0747613567
3311,2,§,§,1.0,1.0,1.0,534497,49153.722377848935,,485343.2776221511
3312,2,§,§,1.0,1.0,1.0,8481,30828.76647492299,,22347.76647492299
3313,2,§,§,1.0,1.0,1.0,579403,61507.52390166616,,517895.47609833383
3316,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,11198,36131.32368984208,,24933.32368984208
3317,2,§,§,1.0,1.0,1.0,21032,48867.86075450526,,27835.86075450526
3318,2,ª§,§,0.5,0.5,0.5,3871352,51928.39713358607,,3819423.602866414
3319,2,§,§,1.0,1.0,1.0,377353,16121.351576162377,,361231.6484238376
3320,2,§,§,1.0,1.0,1.0,78826,37092.37110059803,,41733.62889940197
3321,2,§,§,1.0,1.0,1.0,773510,49511.62364483235,,723998.3763551677
3322,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,341454,36790.5154432662,,304663.4845567338
3325,2,£©ª§,§,0.25,0.25,0.25,2414450,27620.916943036016,,2386829.083056964
3326,2,§©£§,§,0.25,0.25,0.33333333333333326,273578,50534.70687222486,,223043.29312777513
3327,2,§,§,1.0,1.0,1.0,34,51142.93048710474,,51108.93048710474
3328,2,§,§,1.0,1.0,1.0,14,28835.973912849735,,28821.973912849735
3329,2,§,§,1.0,1.0,1.0,21633,47467.22826032644,,25834.22826032644
3330,2,§,§,1.0,1.0,1.0,44,41483.58572013702,,41439.58572013702
3332,2,§,§,1.0,1.0,1.0,1101828,70974.74078869692,,1030853.2592113031
3333,2,©§,§,0.5,0.5,0.5,430941,22744.099635859584,,408196.9003641404
3335,2,ª§,§,0.5,0.5,0.5,602233,39220.659605935936,,563012.3403940641
3337,2,§,§,1.0,1.0,1.0,2778305,47049.69995317823,,2731255.3000468216
3339,2,§,§,1.0,1.0,1.0,66063,35394.0083943621,,30668.9916056379
3340,2,§,§,1.0,1.0,1.0,2470,33408.03717293723,,30938.037172937227
3341,2,§,§,1.0,1.0,1.0,16742,22539.680044616915,,5797.6800446169145
3342,2,ª§,§,0.5,0.5,0.5,165378,31396.412633203323,,133981.58736679668
3345,2,©§,©§,1.0,1.0,1.0,60035,76544.75077189133,,16509.750771891326
3346,2,©ª©§,©§,0.5,0.5,0.6666666666666666,716783,112321.17736515516,,604461.8226348448
3347,2,§,,0.0,0.0,0.0,782,0,,782.0
3348,2,ª©ª§,§,0.25,0.25,0.33333333333333326,2331813,28215.66108104759,,2303597.3389189523
3350,2,§,§,1.0,1.0,1.0,373,26022.250986453713,,25649.250986453713
3352,2,§,§,1.0,1.0,1.0,671691,21948.552093617214,,649742.4479063827
3353,2,§,§,1.0,1.0,1.0,591970,55436.56699225574,,536533.4330077443
3354,2,©§,©§,1.0,1.0,1.0,2592869,452935.2358931584,,2139933.7641068418
3355,2,§,§,1.0,1.0,1.0,165837,28766.73896753597,,137070.26103246404
3356,2,§,§,1.0,1.0,1.0,67115,9673.392437031387,,57441.60756296861
3359,2,©§,©§,1.0,1.0,1.0,154173,68433.04942148551,,85739.95057851449
3361,2,§,§,1.0,1.0,1.0,81984,55926.71824776018,,26057.281752239818
3363,2,§,§,1.0,1.0,1.0,2983,32648.178510201473,,29665.178510201473
3364,2,ª§,©§,0.5,0.5,0.33333333333333326,2693,741997.3947924896,,739304.3947924896
3365,2,§,§,1.0,1.0,1.0,11,32429.22465791402,,32418.22465791402
3366,2,©ªª©§,©§,0.4,0.4,0.6666666666666666,925313,60909.369093330395,,864403.6309066697
3367,2,§§,§,0.5,0.5,1.0,1161,25914.227788644886,,24753.227788644886
3368,2,§,§,1.0,1.0,1.0,62170,43308.298877035915,,18861.701122964085
3369,2,§,§,1.0,1.0,1.0,19,34031.0519447215,,34012.0519447215
3370,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,365281,34072.771832320206,,331208.2281676798
3371,2,ª§,§,0.5,0.5,0.5,516579,33084.868226171464,,483494.1317738285
3374,2,§,§,1.0,1.0,1.0,4606,54349.43207130489,,49743.43207130489
3375,2,§,§,1.0,1.0,1.0,2174,26527.93688570325,,24353.93688570325
3377,2,§,§,1.0,1.0,1.0,31216,26955.671514238074,,4260.328485761926
3378,2,§,§,1.0,1.0,1.0,9,79474.10101354026,,79465.10101354026
3379,2,§,§,1.0,1.0,1.0,929781,84646.91977475393,,845134.080225246
3380,2,§,§,1.0,1.0,1.0,3495,48301.05479680102,,44806.05479680102
3381,2,§,§,1.0,1.0,1.0,14649,82993.58637924917,,68344.58637924917
3383,2,§,§,1.0,1.0,1.0,5343,55214.76008477464,,49871.76008477464
3384,2,©§,©§,1.0,1.0,1.0,22550,104692.30724940737,,82142.30724940737
3385,2,©ª©§,©§,0.5,0.5,0.6666666666666666,254986,77674.61200774966,,177311.38799225033
3386,2,£§,§,0.5,0.5,0.5,584316,32938.984623266355,,551377.0153767336
3387,2,§,§,1.0,1.0,1.0,333,24993.212308574875,,24660.212308574875
3388,2,©ª©§,§,0.25,0.25,0.33333333333333326,2332653,39853.34272895378,,2292799.657271046
3389,2,§,§,1.0,1.0,1.0,1995,23943.151993620348,,21948.151993620348
3390,2,§,§,1.0,1.0,1.0,246272,16238.115277805993,,230033.884722194
3391,2,©§,§,0.5,0.5,0.5,1406251,28658.70368051022,,1377592.2963194898
3392,2,§,§,1.0,1.0,1.0,5325,27196.582406760575,,21871.582406760575
3393,2,§,§,1.0,1.0,1.0,1818,35223.81337622634,,33405.81337622634
3394,2,§,§,1.0,1.0,1.0,3428,48433.3501198855,,45005.3501198855
3395,2,§,§,1.0,1.0,1.0,1040000,38379.39517874994,,1001620.6048212501
3396,2,§,§,1.0,1.0,1.0,12701,38093.733027485476,,25392.733027485476
3397,2,§,§,1.0,1.0,1.0,4194,60017.932904764915,,55823.932904764915
3399,2,§,§,1.0,1.0,1.0,78763,33310.34421098847,,45452.65578901153
3400,2,©§,©§,1.0,1.0,1.0,328018,121236.9476445814,,206781.0523554186
3401,2,§§,§,0.5,0.5,1.0,23302,37752.560214418234,,14450.560214418234
3402,2,§,§,1.0,1.0,1.0,95137,25883.778073521953,,69253.22192647804
3404,2,§,§,1.0,1.0,1.0,10365,29112.75955658903,,18747.75955658903
3405,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,406453,857314.9812855615,,450861.98128556146
3406,2,ª§,§,0.5,0.5,0.5,85192,39014.027687996495,,46177.972312003505
3407,2,§,§,1.0,1.0,1.0,5406,20451.58667439339,,15045.586674393391
3408,2,ª§,§,0.5,0.5,0.5,1811579,35066.66866775815,,1776512.3313322419
3410,2,£§,§,0.5,0.5,0.5,2223799,53785.88113525697,,2170013.118864743
3411,2,§,§,1.0,1.0,1.0,113980,23724.665087336518,,90255.33491266349
3412,2,§,§,1.0,1.0,1.0,84354,20802.613710404385,,63551.38628959561
3413,2,ª§,§,0.5,0.5,0.5,489132,32502.46113402905,,456629.538865971
3414,2,§,§,1.0,1.0,1.0,17,41278.7853185613,,41261.7853185613
3415,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,7762,28243.925670211825,,20481.925670211825
3417,2,§,§,1.0,1.0,1.0,3353,28757.699255582353,,25404.699255582353
3420,2,§,§,1.0,1.0,1.0,151728,21296.246660382432,,130431.75333961757
3421,2,§,§,1.0,1.0,1.0,415,19177.825978357312,,18762.825978357312
3422,2,§,§,1.0,1.0,1.0,174512,31755.335439016664,,142756.66456098334
3423,2,ªª©§,§,0.25,0.25,0.33333333333333326,1377398,27842.276549490998,,1349555.723450509
3424,2,ª§,§,0.5,0.5,0.5,2766188,24139.497499111065,,2742048.502500889
3425,2,§,§,1.0,1.0,1.0,288,32680.50809855582,,32392.50809855582
3426,2,§,§,1.0,1.0,1.0,965205,18017.832369320244,,947187.1676306798
3427,2,§,§,1.0,1.0,1.0,3502,24849.27658074637,,21347.27658074637
3428,2,§,§,1.0,1.0,1.0,1820327,36508.038800660746,,1783818.9611993392
3429,2,§,§,1.0,1.0,1.0,175582,27045.491373666213,,148536.5086263338
3430,2,§,§,1.0,1.0,1.0,196536,24946.560020471887,,171589.4399795281
3431,2,©§,©§,1.0,1.0,1.0,18245,113574.56017491667,,95329.56017491667
3432,2,ª§,§,0.5,0.5,0.5,254973,38484.56834366934,,216488.43165633065
3433,2,©ª©§,©§,0.5,0.5,0.6666666666666666,371011,58378.42957341923,,312632.5704265808
3434,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,152570,31693.768079535843,,120876.23192046415
3435,2,©§,©§,1.0,1.0,1.0,440759,110831.3476062197,,329927.6523937803
3437,2,§,§,1.0,1.0,1.0,234521,84101.8895190309,,150419.1104809691
3438,2,§,§,1.0,1.0,1.0,693932,26280.778890336172,,667651.2211096638
3441,2,§,§,1.0,1.0,1.0,15,14989.944431690099,,14974.944431690099
3445,2,§,§,1.0,1.0,1.0,71860,32101.90306513546,,39758.096934864545
3446,2,§,§,1.0,1.0,1.0,150491,9574.359083156374,,140916.64091684364
3447,2,§§,§,0.5,0.5,1.0,90635,26270.231048571502,,64364.7689514285
3450,2,ª©§©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2950800,28188.02513116331,,2922611.974868837
3451,2,©§,©§,1.0,1.0,1.0,3840,92407.45052969779,,88567.45052969779
3452,2,§,§,1.0,1.0,1.0,7,39121.02330236693,,39114.02330236693
3453,2,©§,©§,1.0,1.0,1.0,189575,119882.90094781252,,69692.09905218748
3455,2,§,§,1.0,1.0,1.0,106,34099.09610216842,,33993.09610216842
3456,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,250281,108315.11008523812,,141965.88991476188
3457,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2299692,32108.796941085377,,2267583.2030589147
3459,2,©§,©§,1.0,1.0,1.0,256390,94437.95842626426,,161952.04157373574
3460,2,§,§,1.0,1.0,1.0,27,17713.063210710152,,17686.063210710152
3461,2,§,§,1.0,1.0,1.0,12202,49749.24627035199,,37547.24627035199
3463,2,§,§,1.0,1.0,1.0,2982,51837.286750251486,,48855.286750251486
3464,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,622745,27381.335864374963,,595363.664135625
3466,2,§,§,1.0,1.0,1.0,9460,25092.525225591213,,15632.525225591213
3467,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,1293428,35110.99982621207,,1258317.0001737878
3468,2,©§,©§,1.0,1.0,1.0,82733,119744.34643266654,,37011.34643266654
3469,2,§,§,1.0,1.0,1.0,704718,24727.102954530044,,679990.89704547
3470,2,§,§,1.0,1.0,1.0,46,40450.145056146364,,40404.145056146364
3471,2,§,§,1.0,1.0,1.0,482,35358.37240517952,,34876.37240517952
3472,2,ª§,§,0.5,0.5,0.5,615392,30987.153350429937,,584404.84664957
3473,2,§,§,1.0,1.0,1.0,474,50505.985915121804,,50031.985915121804
3474,2,§,§,1.0,1.0,1.0,1778,49735.39807236755,,47957.39807236755
3476,2,©§,©§,1.0,1.0,1.0,534,98841.24715120436,,98307.24715120436
3477,2,§,§,1.0,1.0,1.0,1985,28551.647620055177,,26566.647620055177
3478,2,§,,0.0,0.0,0.0,0,0,,0.0
3479,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,581208,59397.35713249471,,521810.6428675053
